,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
2899,2303,31.547945205500003,24.657534246599997,10.5265178571,0.0,6.83325716071,0,3,3418,12.2833630952,18.303571428599998,0.0,449,10.891781547599999,40.9226190476,10,59.0773809524,73,38,0.5205,1.9211,6,1.2,0,11.2473214286,42.9226785714,11.8080357143,13.7214285714,5,1,0.2,17,0.357142857143,60,0,0.0834575260805,0.050578034682099995,45.464285714300004,4.7619047619,29.464285714299997,222.0,32,76.0981,18.4473,38.697071428600005,0.0,367,54.6130952381,0.0,7,6.0,40.476190476199996,0.297619047619,0.0,0.0,0,0.0,0.283333333333,0,0.0,1,0.0,75.3424657534,5,114.2,0.0,19.0476190476,0.0,0.0,4.7619047619,7.1428571428600005,0.0,42,16.0,40.476190476199996,0.0,1,4.61916,10.555,12.3732141156,41.0714285714,0,28.6204,0.0,0,22.2201,1173,0,42,3.42261904762,0,1.3392857142899999,672,5.08630952381,1.74553571429,yes
2152,2371,37.6349206349,34.9206349206,12.9625683527,0.0,6.0362982823,0,4,1719,15.2224350649,20.4545454545,0.0,122,11.6178148325,45.4545454545,2,54.5454545455,63,25,0.3968,2.52,3,1.0,0,13.3360013671,28.322874231,12.5487012987,14.666028708099999,3,0,0.0,145,0.435064935065,150,0,0.0863787375415,0.0,51.9248120301,10.5263157895,35.7142857143,194.0,39,76.0981,18.4473,28.994306903600002,0.0,153,49.6753246753,1e-06,7,2.7142857142900003,21.0526315789,0.324675324675,0.0,0.0,0,0.0,0.9666666666670001,0,0.0,1,0.0,65.07936507939999,3,64.6666666667,0.0,31.5789473684,0.0,0.0,26.315789473699997,15.7894736842,0.0,19,16.2105263158,42.1052631579,0.0,1,4.61916,10.555,12.9736494931,35.7142857143,0,28.6204,0.0,0,22.2201,590,0,59,1.94805194805,0,0.324675324675,308,5.581168831169999,1.91558441558,yes
3843,122,9.38461538462,0.0,9.93844827586,0.0,6.6612150344800005,0,4,594,12.2918965517,16.3793103448,0.0,1,11.2978551724,43.9655172414,0,56.0344827586,13,7,0.5385,1.8571,4,4.0,1,9.901206896549999,49.9019827586,11.982758620699999,12.3517241379,1,0,0.0,2,0.560344827586,8,4,0.15652173912999998,0.0,45.5344827586,0.0,31.034482758600003,0.0,29,76.0981,18.4473,40.925,0.0,62,53.4482758621,0.0,1,8.0,62.5,1.7241379310299998,0.0,0.0,0,0.0,0.25,0,0.0,0,0.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,8,14.5,62.5,0.0,2,4.61916,10.555,11.440971508099999,37.9310344828,0,28.6204,0.0,0,22.2201,195,0,15,5.1724137931,0,1.7241379310299998,116,5.12068965517,1.68103448276,yes
1503,1302,59.181818181800004,13.6363636364,9.4609348659,0.0,7.41411123755,0,3,703,10.8942758621,17.9310344828,0.0,98,10.316024904199999,37.241379310300005,3,62.7586206897,22,11,0.5,2.0,6,6.0,1,10.3057471264,49.8711877395,11.3103448276,13.6168582375,1,0,0.0,11,0.455172413793,15,3,0.140845070423,0.179190751445,40.938697318,22.2222222222,24.8275862069,0.0,34,76.0981,18.4473,42.9573111111,0.0,84,57.931034482799994,0.0,4,2.25,22.2222222222,0.0,0.0,0.0,0,0.0,0.733333333333,1,1.0,1,0.00704225352113,86.36363636360001,1,0.0,0.0,66.6666666667,0.0,0.0,0.0,22.2222222222,0.0,9,16.111111111099998,55.5555555556,0.0,1,4.61916,10.555,12.3094933625,41.3793103448,0,28.6204,0.0,0,22.2201,241,0,62,2.06896551724,0,0.689655172414,145,4.8482758620699995,1.66206896552,yes
5727,1841,17.8737864078,30.0970873786,7.91621621622,0.0,6.44406476216,0,5,432,10.476756756799999,18.9189189189,0.0,21,13.2086686486,59.459459459499996,2,40.540540540500004,103,24,0.233,4.2917,3,0.375,1,8.01786486486,44.1686891892,14.527027027,9.047567567569999,8,7,0.875,90,0.72972972973,95,5,1.05405405405,0.33333333333299997,41.537837837800005,0.0,37.8378378378,23.0,18,76.0981,18.4473,48.141151351400005,0.0,27,36.4864864865,1e-06,1,20.0,10.0,1.35135135135,0.0,0.0,0,0.0,0.9473684210529999,0,0.0,0,0.0,69.9029126214,8,2.875,0.0,5.0,0.0,0.0,0.0,5.0,0.0,20,3.7,95.0,0.0,1,4.61916,10.555,7.582575694960001,20.2702702703,0,28.6204,0.0,0,22.2201,139,0,48,2.7027027027,0,0.0,74,5.83783783784,1.87837837838,yes
5519,1900,90.4761904762,4.7619047619,8.74359264498,0.0,7.23137726403,0,4,1477,10.832112211199998,12.5412541254,0.0,173,10.761959123099999,40.594059405900005,8,59.405940594099995,21,11,0.5238,1.9091,5,1.0,0,8.73021216407,58.1701980198,12.4752475248,10.787930221600002,5,0,0.0,64,0.468646864686,70,1,0.08417508417510002,0.19073569482299998,37.5308816596,9.52380952381,23.102310231,150.0,36,76.0981,18.4473,45.68660961810001,0.0,152,50.1650165017,1e-06,16,1.3125,19.0476190476,0.0,0.0,0.0,0,0.0,0.914285714286,0,0.0,1,0.0,95.2380952381,5,44.6,0.0,4.7619047619,0.0,0.0,28.5714285714,19.0476190476,4.7619047619,21,14.4285714286,52.38095238100001,0.0,1,4.61916,10.555,10.3678839761,38.6138613861,0,28.6204,0.0,0,22.2201,480,0,31,2.3102310231,0,1.3201320131999998,303,4.87458745875,1.58415841584,yes
5915,1798,16.8037383178,52.336448598100006,14.7225952948,0.0,3.9319526984300004,0,4,4953,15.927363013699999,25.684931506799998,0.0,25,13.2150862021,54.680365296800005,3,45.319634703199995,107,25,0.2336,4.28,7,1.16666666667,0,14.9654953345,21.6860065515,13.904109589,17.8913639071,6,1,0.166666666667,17,0.424657534247,32,2,0.0500582072177,0.0763440860215,58.5411951558,17.3913043478,39.497716895,384.0,86,76.0981,18.4473,22.1956682549,0.342465753425,356,40.6392694064,0.0,10,4.6,13.043478260899999,0.114155251142,0.0,0.0,0,0.0,0.53125,3,0.5,1,0.0034924330617,47.663551401899994,6,136.16666666700002,0.0,19.565217391300003,0.0,0.0,15.217391304300001,6.521739130429999,0.0,46,19.0434782609,41.3043478261,0.0,1,4.61916,10.555,15.1135927963,31.735159817399996,0,28.6204,0.0,0,22.2201,1717,0,33,1.14155251142,0,0.456621004566,876,5.654109589040001,1.9600456621,yes
4120,2188,31.7101449275,13.043478260899999,13.265027520599999,0.0,5.36658367601,0,7,2970,13.365148861600002,22.4168126095,0.0,116,11.6166021766,44.1330998249,2,55.8669001751,69,22,0.3188,3.1364,6,2.0,0,13.8346678759,32.1968454466,12.0928196147,17.1238679009,3,1,0.33333333333299997,14,0.467600700525,33,1,0.080701754386,0.0806451612903,53.492682011499994,28.5714285714,33.0998248687,0.0,38,76.0981,18.4473,28.1175571679,0.175131348511,301,52.71453590189999,0.0,7,4.0,28.5714285714,0.525394045534,0.0,0.0,0,0.0,0.424242424242,0,0.0,1,0.0,86.9565217391,3,0.0,0.0,10.714285714299999,0.0,0.0,25.0,3.5714285714300003,7.1428571428600005,28,20.3928571429,35.7142857143,0.0,1,4.61916,10.555,14.7108008754,42.0315236427,0,28.6204,0.0,0,22.2201,1039,0,15,2.62697022767,0,1.05078809107,571,5.20140105079,1.8196147110299998,yes
4921,2029,144.928571429,14.2857142857,11.4009272582,0.0,6.34746323821,0,7,741,13.6567625899,26.618705035999998,0.0,455,11.4455660272,44.6043165468,1,55.3956834532,14,11,0.7857,1.2727,2,2.0,0,12.929736211,29.871119104699996,12.553956834500001,16.8252597922,1,0,0.0,18,0.330935251799,14,1,0.158273381295,0.13125,48.537969624300004,11.1111111111,33.0935251799,0.0,31,76.0981,18.4473,35.1645091926,0.0,69,49.6402877698,0.0,3,3.0,55.5555555556,0.719424460432,0.0,0.0,0,0.0,1.2857142857100001,0,0.0,1,0.0,85.7142857143,1,0.0,0.0,55.5555555556,0.0,0.0,22.2222222222,0.0,0.0,9,15.4444444444,55.5555555556,0.0,1,4.61916,10.555,14.105554166,38.1294964029,0,28.6204,0.0,0,22.2201,265,0,13,4.31654676259,0,0.719424460432,139,5.3309352518,1.9064748201400004,yes
1109,1424,23.7333333333,41.6666666667,10.2437733645,0.0,6.5524347694700005,0,4,1475,9.76931464174,14.641744548299998,0.0,81,10.5344037383,37.3831775701,10,62.6168224299,60,26,0.4333,2.3077,3,1.5,0,8.923471573210001,66.81922605140001,11.5420560748,13.881697819300001,2,0,0.0,133,0.473520249221,180,0,0.231511254019,0.631079478055,43.738512461099994,18.75,23.6760124611,0.0,41,76.0981,18.4473,40.145717289699995,0.0,181,56.3862928349,0.0,4,4.0,12.5,0.311526479751,0.0,0.0,0,0.0,0.738888888889,0,0.0,0,0.0,58.3333333333,2,0.0,0.0,6.25,0.0,0.0,6.25,37.5,0.0,16,20.0625,50.0,0.0,2,4.61916,10.555,12.3874916778,42.9906542056,0,28.6204,0.0,0,22.2201,454,0,22,1.8691588785,0,1.55763239875,321,4.59501557632,1.4143302180700001,yes
5161,1975,34.649122807,17.5438596491,13.9564948454,0.0,4.28670974639,0,1,1058,14.7753608247,23.7113402062,0.0,32,12.8193070103,52.0618556701,3,47.9381443299,57,24,0.4211,2.375,12,4.0,0,13.8120824742,30.590391752600002,12.1134020619,17.2445360825,3,0,0.0,10,0.448453608247,32,4,0.0923913043478,0.295019157088,51.8742268041,30.0,32.4742268041,34.0,53,76.0981,18.4473,25.2803938144,0.0,102,52.5773195876,0.0,6,1.6666666666699999,30.0,0.0,0.0,0.0,0,0.0,0.3125,2,0.666666666667,1,0.0108695652174,82.4561403509,3,11.333333333299999,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10,19.4,50.0,0.0,1,4.61916,10.555,14.7473401245,37.628865979400004,0,28.6204,0.0,0,22.2201,359,0,69,4.63917525773,0,1.03092783505,194,5.45360824742,1.85051546392,yes
1910,3200,20.6451612903,33.5483870968,8.37753694581,0.0,6.718822733990001,0,7,3932,10.5786699507,15.8866995074,0.0,106,11.3313926108,44.3349753695,12,55.6650246305,155,64,0.4129,2.4219,5,0.833333333333,1,8.18034482759,61.349137931,11.668719211800001,11.954679803,6,0,0.0,418,0.363300492611,285,8,0.074358974359,0.0213299874529,41.5862068966,15.517241379300001,27.5862068966,267.0,47,76.0981,18.4473,47.113285714300005,0.36945812807899997,451,55.5418719212,1e-06,11,5.27272727273,25.8620689655,0.12315270935999999,0.0,0.0,0,0.0,1.46666666667,6,1.0,2,0.00769230769231,66.4516129032,6,114.166666667,0.0,13.7931034483,3.4482758620699996,0.0,1.7241379310299998,1.7241379310299998,1.7241379310299998,58,14.0,60.3448275862,0.0,1,4.61916,10.555,11.1684844329,39.9014778325,0,28.6204,0.0,0,22.2201,1260,0,54,2.7093596059099996,0,0.6157635467979999,812,4.8423645320199995,1.5517241379299997,yes
871,1505,15.5154639175,13.4020618557,10.0731980519,0.0,6.35698720303,0,11,2686,12.1745075758,20.0757575758,0.0,19,11.5022135498,45.0757575758,17,54.9242424242,97,18,0.1856,5.3889,8,1.6,0,11.5691861472,38.9866363636,12.1875,14.0645887446,5,0,0.0,5,0.414772727273,29,0,0.0994152046784,0.0,45.00995671,5.71428571429,29.9242424242,265.0,32,76.0981,18.4473,40.4335896104,0.18939393939399998,275,52.0833333333,0.0,12,2.91666666667,14.2857142857,0.18939393939399998,0.0,0.0,0,0.0,0.172413793103,1,0.2,2,0.0019493177387899998,86.5979381443,5,96.2,0.0,2.85714285714,0.0,0.0,8.57142857143,34.2857142857,2.85714285714,35,15.0857142857,45.714285714300004,0.0,1,4.61916,10.555,12.531901324300001,41.6666666667,0,28.6204,0.0,0,22.2201,952,0,27,2.46212121212,0,0.7575757575759999,528,5.08712121212,1.8030303030300001,yes
6049,1762,47.6216216216,10.8108108108,9.12778977273,0.0,7.907128568180001,0,3,791,11.2561875,21.25,0.0,18,10.0818295455,36.25,4,63.75,37,19,0.5135,1.9474,0,0.0,0,10.9539772727,42.4351136364,11.375,14.3181818182,3,0,0.0,29,0.43125,33,1,0.125,0.0909090909091,42.6704545455,9.090909090910001,28.125,66.0,38,76.0981,18.4473,44.1629590909,0.0,92,57.5,0.0,4,2.75,45.4545454545,0.0,0.0,0.0,0,0.0,0.878787878788,0,0.0,1,0.0,89.18918918920001,3,28.3333333333,0.0,0.0,0.0,0.0,9.090909090910001,45.4545454545,0.0,11,14.5454545455,54.5454545455,0.0,1,4.61916,10.555,12.629500128599998,45.625,0,28.6204,0.0,0,22.2201,283,0,38,4.375,0,0.0,160,4.94375,1.76875,yes
1551,2440,41.3559322034,5.08474576271,9.3630458283,0.0,8.0671822319,0,6,2552,10.8437950664,18.4060721063,0.0,99,9.70191765281,33.3965844402,4,66.6034155598,59,30,0.5085,1.9667,12,2.4,0,10.1630395032,50.642455868,12.5711574953,13.7503076304,5,0,0.0,15,0.358633776091,33,2,0.0751445086705,0.241167434716,41.9659019033,9.090909090910001,25.9962049336,411.0,57,76.0981,18.4473,43.33671146,0.18975332068300002,261,49.5256166983,0.0,10,3.3,18.1818181818,0.18975332068300002,0.0,0.0,0,0.0,0.45454545454499995,0,0.0,2,0.0,94.91525423729999,5,96.6,0.0,6.06060606061,0.0,0.0,24.2424242424,45.4545454545,0.0,33,15.969696969700001,54.5454545455,0.0,1,4.61916,10.555,12.3905174608,44.4022770398,0,28.6204,0.0,0,22.2201,872,0,35,1.7077798861500002,0,0.18975332068300002,527,4.84250474383,1.65464895636,yes
2559,2336,37.0793650794,15.873015873,12.625811195399999,0.0,5.73533039848,0,2,2920,14.1058823529,24.6323529412,0.0,12,11.7052823529,45.588235294099995,7,54.411764705900005,63,26,0.4127,2.4231,6,1.5,2,13.682547438299999,28.2211812144,12.4724264706,16.8722960152,4,1,0.25,23,0.345588235294,36,2,0.0776340110906,0.0656303972366,52.1072106262,9.67741935484,34.5588235294,322.0,37,76.0981,18.4473,30.443466793200002,0.367647058824,273,50.183823529399994,0.0,6,5.16666666667,67.74193548390001,0.0,0.0,0.0,0,0.0,0.638888888889,3,0.75,1,0.0055452865064700005,84.126984127,4,100.5,0.0,29.0322580645,0.0,0.0,16.1290322581,6.451612903230001,0.0,31,17.5483870968,38.7096774194,0.0,1,4.61916,10.555,14.3875993675,39.5220588235,0,28.6204,0.0,0,22.2201,1034,0,23,5.330882352940001,0,1.28676470588,544,5.367647058819999,1.90073529412,yes
1562,2438,41.3220338983,38.9830508475,10.255335136,0.0,7.4561425335500005,0,3,4888,11.9941443299,15.1546391753,0.0,50,10.3017058476,37.2164948454,3,62.7835051546,59,23,0.3898,2.5652,7,1.4,0,9.69844346797,53.85215565319999,11.2628865979,12.4225114078,5,0,0.0,101,0.372164948454,122,0,0.025236593059900003,0.121072088725,43.1181341896,3.2786885245899997,27.2164948454,385.0,41,76.0981,18.4473,39.7712775731,0.10309278350500001,565,58.2474226804,0.0,19,3.21052631579,42.622950819699994,0.20618556701,0.0,0.0,0,0.0,0.8278688524590001,0,0.0,0,0.0,61.0169491525,5,125.2,0.0,13.114754098399999,0.0,0.0,9.83606557377,9.83606557377,0.0,61,15.901639344300001,49.1803278689,0.0,1,4.61916,10.555,11.5026514669,35.2577319588,0,28.6204,0.0,0,22.2201,1569,0,71,4.12371134021,0,0.7216494845360001,970,5.03917525773,1.6175257732,yes
1962,1115,30.9722222222,13.8888888889,9.940387931030001,0.0,6.955389,0,2,3749,13.4264511494,20.2586206897,0.0,57,11.400722988499998,45.402298850600005,1,54.597701149399995,36,20,0.5556,1.8,5,0.714285714286,0,9.55350574713,47.9420689655,13.5560344828,12.903448275899999,7,0,0.0,4,0.37356321839100004,64,0,0.09682080924860001,0.00859598853868,44.471264367799996,0.0,32.4712643678,169.0,28,76.0981,18.4473,40.72,0.0,299,42.959770114899996,0.0,15,3.86666666667,32.758620689699995,0.287356321839,0.0,0.0,0,0.0,0.0625,0,0.0,1,0.0,86.1111111111,7,92.57142857139999,0.0,27.5862068966,0.0,0.0,6.896551724139999,22.4137931034,5.1724137931,58,12.0,72.4137931034,0.0,1,4.61916,10.555,11.53996689,36.7816091954,0,28.6204,0.0,0,22.2201,1207,0,15,4.31034482759,0,0.7183908045980001,696,5.3864942528699995,1.7341954023,yes
5288,1950,69.6428571429,3.5714285714300003,10.109321399299999,0.0,7.22020402048,0,2,1888,9.97474201474,12.7764127764,0.0,1,9.99044880075,34.1523341523,4,65.8476658477,28,17,0.6071,1.6471,4,1.0,0,8.58134784135,68.0581736282,11.5970515971,12.862946062899999,4,0,0.0,4,0.375921375921,19,0,0.0719602977667,0.320404721754,41.493974494,23.809523809499996,22.113022113000003,200.0,47,76.0981,18.4473,40.6283777934,0.24570024570000001,228,56.0196560197,0.0,5,4.2,42.8571428571,0.49140049140000003,0.0,0.0,0,0.0,0.210526315789,0,0.0,0,0.0,96.42857142860001,4,50.0,0.0,23.809523809499996,0.0,0.0,4.7619047619,19.0476190476,0.0,21,19.380952381,42.8571428571,0.0,1,4.61916,10.555,11.6189160737,42.5061425061,0,28.6204,0.0,0,22.2201,573,0,36,3.1941031941,0,0.737100737101,407,4.6388206388199995,1.4078624078600002,yes
4352,2923,64.9555555556,24.444444444400002,14.8568965517,0.0,4.96434459138,0,1,2432,13.7786206897,17.8879310345,0.0,68,11.5592243103,42.8879310345,2,57.1120689655,45,23,0.5111,1.9565,2,0.666666666667,0,14.3368793103,33.5960517241,12.5323275862,16.4351724138,3,0,0.0,16,0.405172413793,32,0,0.08061002178650001,0.0651731160896,53.587931034499995,30.0,30.3879310345,5.0,42,76.0981,18.4473,21.9878,0.215517241379,231,49.7844827586,0.0,8,2.5,55.0,0.43103448275899997,0.0,0.0,0,0.0,0.5,0,0.0,1,0.0,75.55555555560001,3,1.6666666666699999,0.0,15.0,5.0,0.0,10.0,5.0,10.0,20,23.2,15.0,0.0,2,4.61916,10.555,14.157956802200001,38.1465517241,0,28.6204,0.0,0,22.2201,821,0,15,3.23275862069,0,1.29310344828,464,5.24137931034,1.76939655172,yes
3637,2241,40.0178571429,17.8571428571,13.8429411765,0.0,4.8425982352900006,0,2,2016,12.053529411800001,20.0980392157,0.0,26,11.560870588199998,42.6470588235,19,57.352941176499996,56,26,0.4643,2.1538,5,1.25,1,13.957254902,37.7426470588,11.948529411800001,17.639215686300002,4,1,0.25,62,0.401960784314,27,7,0.1,1.3925100000000001,52.6764705882,35.2941176471,28.6764705882,273.0,82,76.0981,18.4473,26.096411764699997,0.24509803921599999,219,53.6764705882,0.0,7,2.4285714285699997,35.2941176471,0.24509803921599999,0.0,0.0,0,0.0,2.2962962963,0,0.0,1,0.0,82.1428571429,4,84.75,0.0,11.7647058824,0.0,0.0,5.882352941180001,17.6470588235,0.0,17,24.0,35.2941176471,0.0,1,4.61916,10.555,15.029375808900001,41.4215686275,0,28.6204,0.0,0,22.2201,698,0,29,2.45098039216,0,0.980392156863,408,4.94117647059,1.71078431373,yes
1704,3228,20.5605095541,19.1082802548,12.2030214887,0.0,6.0467980738,0,6,9538,11.819668908399999,17.0201758924,0.0,11,10.9001131057,39.4723228143,8,60.5276771857,157,75,0.4777,2.0933,5,0.625,0,11.8918144953,46.8244668436,11.4174857734,15.1220488516,12,0,0.0,137,0.296947749612,118,3,0.056830031282599995,0.131696428571,48.1000005563,27.9569892473,27.315054319699996,1352.0,52,663.0,18.4473,32.3856958819,0.36213140196599997,1106,57.2167615106,0.0,18,5.16666666667,48.3870967742,0.258665287118,0.0,0.0,0,0.0,1.16101694915,4,0.33333333333299997,2,0.00208550573514,80.8917197452,8,211.125,0.5,16.1290322581,2.15053763441,0.0,22.5806451613,16.1290322581,3.22580645161,93,20.7849462366,40.860215053800005,0.0,1,0.0,10.555,13.3018945956,47.490946715,4,335.75,0.0,0,22.2201,3174,0,26,3.8282462493500002,0,0.569063631661,1933,4.93429901707,1.6420072426299999,yes
1648,2427,13.4833333333,24.444444444400002,8.85622033097,0.0,7.53334637116,0,10,5927,11.612791489400001,17.021276595699998,0.0,7,10.6806853428,40.5106382979,24,59.4893617021,180,98,0.5444,1.8367,13,1.08333333333,1,9.175028368789999,52.535611111099996,11.331914893599999,12.030732860499999,12,0,0.0,400,0.36085106383000004,438,19,0.0887931034483,0.042904290429,39.268321513000004,2.22222222222,26.2127659574,194.0,39,76.0981,18.4473,45.1289095981,0.08510638297869999,679,57.787234042600005,2e-06,16,5.625,27.7777777778,0.0,0.0,0.0,0,0.0,0.913242009132,6,0.5,1,0.0051724137931000004,75.55555555560001,12,89.8333333333,0.0,24.444444444400002,0.0,0.0,10.0,18.888888888900002,2.22222222222,90,13.0555555556,63.3333333333,0.0,1,4.61916,10.555,11.1649658093,39.0638297872,0,28.6204,0.0,0,22.2201,1959,0,84,4.4255319148900005,0,1.1914893617,1175,5.04425531915,1.6672340425499999,yes
4245,2948,24.9830508475,31.355932203400002,8.96309442127,0.0,6.869687076490001,0,6,6484,11.2855087988,18.4391736802,0.0,5,11.1714702627,43.305279265500005,9,56.694720734499995,118,45,0.3814,2.6222,11,1.8333333333300001,0,9.37405879014,52.8865739484,11.874521805699999,12.997174848399998,6,3,0.5,29,0.354246365723,26,3,0.041181041181,0.0826799714897,39.3789355908,11.8279569892,25.32517215,585.0,42,76.0981,18.4473,44.7812654524,0.229533282326,708,54.169854628900005,0.0,38,2.4473684210499997,25.8064516129,0.306044376435,0.0,0.0,0,0.0,1.1153846153799998,0,0.0,0,0.0,68.6440677966,6,206.5,0.0,12.903225806500002,0.0,0.0,10.752688172000001,18.2795698925,1.0752688172,93,14.0537634409,60.2150537634,0.0,1,4.61916,10.555,11.817138735699999,41.622035195100004,0,28.6204,0.0,0,22.2201,2158,0,22,3.21346595256,0,1.0711553175200001,1307,4.960979342,1.65110941086,yes
3721,195,5.416666666669999,0.0,4.7691385767800005,0.0,9.62145949288,0,1,439,8.19674157303,11.235955056199998,0.0,180,9.785512434460001,37.0786516854,1,62.9213483146,36,3,0.0833,12.0,1,0.2,0,4.22512359551,75.3385093633,10.2247191011,6.86771535581,15,0,0.0,1,0.49438202247199997,16,0,0.056818181818199996,0.0,22.787265917600003,6.666666666669999,16.8539325843,30.0,30,0.0,18.4473,60.873609737799995,0.0,58,65.1685393258,0.0,2,7.5,13.333333333299999,0.0,0.0,0.0,0,0.0,0.0625,0,0.0,1,0.0,100.0,5,10.8,2.0,13.333333333299999,0.0,0.0,0.0,0.0,0.0,15,5.93333333333,86.6666666667,0.0,1,0.0,10.555,7.472135955,26.9662921348,10,0.0,0.0,0,22.2201,132,0,44,2.24719101124,0,0.0,89,4.9325842696599995,1.48314606742,yes
4293,2151,7.49477351916,62.7177700348,10.4032565039,0.0,7.001773674330001,0,12,9127,11.1478328009,17.0926517572,0.0,53,10.4343715777,37.4334398296,10,62.5665601704,287,53,0.1847,5.4151,0,0.0,0,10.2666852274,53.311990415299995,11.8450479233,13.9913464172,4,1,0.25,28,0.289137380192,47,1,0.0301886792453,0.00429414922169,44.456534307,9.52380952381,26.5708200213,1261.0,42,76.0981,18.4473,39.3376519398,0.0,1021,54.366347177799994,0.0,23,4.5652173913,32.380952381,0.159744408946,0.0,0.0,1,0.9523809523810001,0.5957446808510001,0,0.0,1,0.0,37.2822299652,4,388.25,0.0,11.4285714286,0.9523809523810001,0.0,13.333333333299999,22.8571428571,4.7619047619,105,17.8857142857,37.1428571429,0.0,1,4.61916,10.555,12.576757578299999,46.2726304579,0,28.6204,0.0,0,22.2201,3005,0,24,3.3013844515400006,0,0.532481363152,1878,4.85995740149,1.60010649627,yes
2568,831,7.623853211010001,12.8440366972,9.75932126697,0.0,6.52555990397,0,3,822,13.2952941176,19.6078431373,0.0,22,11.8572473102,48.36601307189999,1,51.63398692810001,109,23,0.211,4.7391,3,0.75,0,10.3633986928,41.7245248869,14.4117647059,12.5508295626,4,0,0.0,34,0.477124183007,180,0,1.10666666667,0.473413379074,52.2921065862,0.0,40.522875817,0.0,25,76.0981,18.4473,41.4242126697,0.653594771242,57,37.2549019608,0.0,4,3.25,23.0769230769,0.653594771242,0.0,0.0,0,0.0,0.18888888888900002,3,0.75,1,0.02,87.1559633028,4,0.0,0.0,23.0769230769,0.0,0.0,0.0,0.0,0.0,13,11.7692307692,69.2307692308,0.0,1,4.61916,10.555,11.3205029434,39.2156862745,0,28.6204,0.0,0,22.2201,277,0,21,3.26797385621,0,1.96078431373,153,5.37254901961,1.81045751634,yes
5851,2700,23.275862069000002,12.9310344828,11.367331606199999,0.0,5.20692543109,0,15,1897,11.5920466321,18.9119170984,0.0,40,11.9569924352,46.632124352299996,11,53.367875647700004,116,54,0.4655,2.1481,8,2.0,0,12.1131658031,42.5926502591,11.878238342000001,15.284766839400001,4,0,0.0,88,0.48445595854900003,61,5,0.173228346457,0.41474654377899994,48.8336787565,20.0,29.533678756500002,0.0,51,76.0981,18.4473,35.6027699482,0.518134715026,209,54.14507772020001,0.0,6,3.33333333333,25.0,0.7772020725390001,0.0,0.0,0,0.0,1.4426229508200001,2,0.5,1,0.005249343832020001,87.0689655172,4,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.0,20,19.3,45.0,0.0,1,4.61916,10.555,13.4642247682,37.0466321244,0,28.6204,0.0,0,22.2201,660,0,20,1.8134715025900001,0,1.03626943005,386,4.914507772019999,1.7098445595899998,yes
253,1697,39.4651162791,2.32558139535,11.2221270396,0.0,6.66507712277,0,7,2105,13.539520202,17.6767676768,0.0,19,11.1704815074,42.9292929293,10,57.070707070699996,43,21,0.4884,2.0476,7,1.16666666667,0,10.821212121199999,44.607587412600004,12.5,13.163014763,6,3,0.5,676,0.449494949495,373,0,0.0920716112532,0.092807424594,46.7964257964,11.538461538499998,31.565656565700003,181.0,39,76.0981,18.4473,35.861027971999995,0.7575757575759999,198,50.0,1e-06,6,4.33333333333,34.6153846154,0.252525252525,0.0,0.0,0,0.0,1.81233243968,0,0.0,1,0.0,97.6744186047,6,46.6666666667,0.0,19.2307692308,0.0,0.0,26.9230769231,11.538461538499998,3.84615384615,26,15.2307692308,57.6923076923,0.0,1,4.61916,10.555,11.987170342699999,35.3535353535,0,28.6204,0.0,0,22.2201,687,0,75,3.0303030303,1,0.505050505051,396,5.315656565659999,1.73484848485,yes
